frame	deltaG
1	-53.462
2	-58.6193
3	-52.4243
4	-91.628
5	-73.5457
6	-68.2096
7	-65.9678
8	-55.2921
9	-64.6912
10	-58.981
11	-72.6738
12	-63.3571
13	-57.1681
14	-61.8299
15	-51.286
16	-54.2935
17	-54.6021
18	-49.978
19	-56.7024
20	-52.9616
21	-51.5475
22	-60.4718
23	-44.8404
24	-61.8451
25	-46.5443
26	-59.4797
27	-66.7172
28	-62.5723
29	-59.089
30	-67.1827
31	-69.3375
32	-56.6468
33	-65.8757
34	-66.8791
35	-55.3012
36	-59.2583
37	-58.7673
38	-58.5111
39	-55.1587
40	-62.7402
41	-55.0112
42	-47.0103
43	-47.7485
44	-50.9785
45	-39.9891
46	-61.0468
47	-60.7095
48	-55.3211
49	-58.2666
50	-58.8906
51	-49.5893
52	-65.6748
53	-73.9139
54	-57.7991
55	-64.1847
56	-72.4558
57	-75.0055
58	-69.551
59	-51.0039
60	-61.5022
61	-67.6783
62	-47.8052
63	-79.0306
64	-58.5349
65	-67.3941
66	-59.8427
67	-67.8002
68	-59.5377
69	-66.0135
70	-62.5803
71	-60.2615614286
73	8.70955558961
