frame	deltaG
1	-58.6388
2	-50.6763
3	-57.3625
4	-51.3189
5	-64.3843
6	-60.6119
7	-60.5003
8	-62.109
9	-48.6361
10	-60.7941
11	-56.3459
12	-58.2592
13	-53.2531
14	-61.2085
15	-61.6603
16	-58.657
17	-55.2178
18	-58.4608
19	-56.6593
20	-52.3679
21	-64.5641
22	-48.9497
23	-45.4513
24	-55.2013
25	-43.4695
26	-35.5158
27	-37.7336
28	-34.1263
29	-37.4742
30	-47.7142
31	-45.8845
32	-45.1036
33	-47.7914
34	-40.9852
35	-33.7361
36	-44.1268
37	-42.326
38	-47.0006
39	-42.9712
40	-41.4679
41	-47.0683
42	-44.6913
43	-47.6104
44	-46.8961
45	-47.5977
46	-51.8151
47	-48.028
48	-43.2966
49	-46.0616
50	-46.782
51	-63.1152
52	-63.9761
53	-47.3366
54	-44.9395
55	-51.9522
56	-47.1948
57	-52.4378
58	-44.0636
59	-45.2301
60	-55.6265
61	-52.1975
62	-38.9118
63	-44.7911
64	-41.1789
65	-51.0758
66	-52.3415
67	-59.3601
68	-46.6776
69	-56.2535
70	-35.9262
71	-49.9021257143
73	7.93269013518
